Age,Turnover,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38.0,No,Travel_Frequently,1137.0,Support,23.0,2,Human Resources,1,3167.0,1,Female,62,4.0,5,Research Scientist,1.0,Married,19482.0,370158.0,1.0,Y,No,45.0,4.0,1.0,80,3,14.0,2.0,2,11.0,5.0,5.0,11
26.0,No,Travel_Frequently,220.0,Support,21.0,1,Technical Degree,1,8937.0,3,Female,137,2.0,1,Human Resources,1.0,Married,4223.0,92906.0,6.0,Y,Yes,2.0,4.0,4.0,80,2,5.0,1.0,2,2.0,2.0,2.0,1
30.0,Yes,Non-Travel,1259.0,Software,25.0,4,Medical,1,1490.0,3,Female,136,2.0,5,Healthcare Representative,3.0,Married,9596.0,9596.0,2.0,Y,Yes,15.0,3.0,1.0,80,3,30.0,4.0,1,4.0,1.0,4.0,2
45.0,No,Travel_Frequently,605.0,Research & Development,40.0,1,Marketing,1,6671.0,3,Male,83,3.0,3,Research Scientist,4.0,Married,41066.0,862386.0,7.0,Y,No,48.0,4.0,2.0,80,2,34.0,1.0,1,27.0,15.0,11.0,19
57.0,Yes,Travel_Frequently,181.0,Support,18.0,3,Marketing,1,5444.0,1,Female,57,4.0,2,Manager,3.0,Single,43141.0,345128.0,2.0,Y,No,19.0,2.0,4.0,80,3,29.0,4.0,1,11.0,2.0,4.0,10
49.0,Yes,Non-Travel,939.0,Human Resources,4.0,1,Marketing,1,2288.0,1,Female,77,1.0,4,Manufacturing Director,4.0,Married,22245.0,44490.0,4.0,Y,Yes,39.0,2.0,3.0,80,3,18.0,4.0,1,7.0,7.0,5.0,5
41.0,Yes,Non-Travel,496.0,Sales,40.0,5,Human Resources,1,8327.0,1,Female,190,1.0,4,Manager,3.0,Married,48384.0,1112832.0,6.0,Y,No,48.0,2.0,3.0,80,4,28.0,3.0,1,9.0,5.0,5.0,1
58.0,Yes,Non-Travel,1445.0,Support,12.0,5,Marketing,1,5341.0,1,Male,48,3.0,1,Research Director,2.0,Divorced,10577.0,275002.0,5.0,Y,No,41.0,3.0,4.0,80,2,11.0,5.0,2,7.0,7.0,6.0,2
33.0,Yes,Travel_Rarely,301.0,Support,16.0,4,Life Sciences,1,2428.0,3,Male,111,2.0,5,Manager,1.0,Divorced,14762.0,324764.0,0.0,Y,No,20.0,2.0,3.0,80,4,36.0,3.0,1,3.0,1.0,2.0,3
36.0,Yes,Travel_Frequently,225.0,Support,2.0,3,Other,1,2708.0,2,Male,40,2.0,2,Research Director,2.0,Single,25364.0,634100.0,8.0,Y,No,37.0,4.0,2.0,80,2,26.0,2.0,2,20.0,7.0,14.0,20
37.0,Yes,Travel_Rarely,1008.0,Support,43.0,1,Human Resources,1,8901.0,1,Male,168,1.0,5,Manufacturing Director,4.0,Single,49047.0,196188.0,3.0,Y,Yes,3.0,1.0,2.0,80,2,28.0,5.0,3,7.0,7.0,1.0,4
32.0,No,Travel_Frequently,661.0,Software,39.0,3,Technical Degree,1,6561.0,2,Male,55,1.0,2,Research Scientist,2.0,Single,42970.0,902370.0,4.0,Y,No,38.0,4.0,4.0,80,3,26.0,3.0,4,17.0,4.0,5.0,12
45.0,No,Travel_Frequently,186.0,Research & Development,42.0,3,Medical,1,8738.0,2,Male,158,4.0,4,Manager,1.0,Single,46978.0,140934.0,1.0,Y,No,40.0,4.0,1.0,80,1,10.0,3.0,2,1.0,1.0,1.0,1
29.0,No,Non-Travel,1129.0,Sales,33.0,5,Technical Degree,1,4435.0,2,Male,145,2.0,1,Sales Representative,3.0,Divorced,20469.0,245628.0,1.0,Y,Yes,14.0,3.0,2.0,80,1,24.0,5.0,1,8.0,2.0,1.0,3
53.0,Yes,Non-Travel,594.0,Research & Development,1.0,5,Marketing,1,3964.0,2,Male,160,1.0,3,Manager,2.0,Single,23645.0,425610.0,1.0,Y,No,46.0,3.0,3.0,80,2,27.0,3.0,3,21.0,2.0,17.0,19
30.0,Yes,Travel_Frequently,164.0,Support,47.0,2,Medical,1,4877.0,4,Female,55,4.0,5,Manufacturing Director,1.0,Married,41589.0,1206081.0,3.0,Y,No,0.0,2.0,4.0,80,3,28.0,2.0,1,2.0,2.0,1.0,1
21.0,Yes,Travel_Frequently,362.0,Software,43.0,5,Human Resources,1,5327.0,1,Female,125,3.0,4,Manufacturing Director,2.0,Single,30370.0,546660.0,3.0,Y,Yes,10.0,3.0,1.0,80,4,38.0,4.0,4,27.0,14.0,9.0,15
32.0,Yes,Travel_Frequently,1466.0,Support,15.0,4,Marketing,1,9666.0,4,Male,84,1.0,5,Laboratory Technician,3.0,Divorced,41243.0,907346.0,4.0,Y,Yes,9.0,3.0,3.0,80,2,34.0,1.0,3,19.0,2.0,2.0,4
57.0,Yes,Non-Travel,177.0,Hardware,29.0,2,Human Resources,1,5584.0,1,Female,160,4.0,1,Manufacturing Director,3.0,Divorced,44243.0,221215.0,7.0,Y,No,33.0,1.0,2.0,80,2,29.0,3.0,1,23.0,11.0,9.0,11
60.0,No,Travel_Frequently,794.0,Sales,13.0,3,Medical,1,3352.0,3,Male,141,3.0,2,Research Scientist,2.0,Married,47986.0,1247636.0,4.0,Y,Yes,39.0,3.0,2.0,80,4,37.0,5.0,2,30.0,18.5,17.0,10
59.0,No,Travel_Rarely,812.0,Research & Development,25.0,4,Technical Degree,1,7601.0,4,Male,75,1.0,3,Healthcare Representative,4.0,Married,4717.0,132076.0,8.0,Y,No,19.0,4.0,3.0,80,3,29.0,5.0,4,2.0,1.0,1.0,1
20.0,No,Travel_Rarely,485.0,Research & Development,37.0,4,Marketing,1,9611.0,2,Male,52,2.0,1,Human Resources,2.0,Single,31749.0,285741.0,2.0,Y,Yes,35.0,3.0,2.0,80,4,31.0,6.0,1,4.0,4.0,4.0,4
54.0,No,Travel_Rarely,329.0,Human Resources,22.0,4,Medical,1,3075.0,1,Male,115,4.0,5,Healthcare Representative,1.0,Married,23820.0,476400.0,0.0,Y,No,33.0,1.0,1.0,80,4,13.0,6.0,3,8.0,1.0,3.0,3
24.0,Yes,Travel_Rarely,1091.0,Human Resources,6.0,5,Human Resources,1,2105.0,1,Male,148,2.0,4,Manufacturing Director,3.0,Married,42414.0,805866.0,4.0,Y,No,46.0,4.0,2.0,80,3,17.0,2.0,3,4.0,1.0,4.0,2
29.0,No,Travel_Frequently,540.0,Hardware,47.0,5,Human Resources,1,7347.0,4,Female,123,4.0,4,Sales Representative,1.0,Single,14480.0,115840.0,0.0,Y,Yes,18.0,4.0,1.0,80,2,22.0,1.0,4,14.0,12.0,9.0,2
33.0,No,Non-Travel,857.0,Support,43.0,4,Life Sciences,1,4782.0,4,Female,50,2.0,5,Developer,4.0,Married,6688.0,113696.0,7.0,Y,No,10.0,4.0,4.0,80,1,16.0,2.0,1,10.0,5.0,10.0,6
48.0,Yes,Travel_Frequently,1421.0,Hardware,4.0,1,Marketing,1,7099.0,3,Female,108,3.0,2,Manager,4.0,Divorced,8852.0,53112.0,0.0,Y,No,48.0,2.0,4.0,80,3,4.0,5.0,4,2.0,2.0,2.0,2
24.0,Yes,Travel_Rarely,980.0,Human Resources,44.0,1,Human Resources,1,7245.0,4,Female,151,3.0,3,Research Director,1.0,Single,9958.0,79664.0,2.0,Y,No,16.0,1.0,1.0,80,1,32.0,5.0,2,15.0,7.0,8.0,15
42.0,No,Travel_Rarely,533.0,Research & Development,2.0,5,Human Resources,1,5174.0,1,Male,200,1.0,1,Sales Representative,2.0,Married,27644.0,525236.0,1.0,Y,No,9.0,1.0,4.0,80,4,9.0,4.0,1,7.0,3.0,5.0,7
50.0,No,Travel_Frequently,195.0,Hardware,47.0,1,Life Sciences,1,1139.0,4,Male,192,4.0,5,Human Resources,1.0,Single,46303.0,231515.0,0.0,Y,No,22.0,3.0,3.0,80,4,37.0,6.0,3,18.0,3.0,12.0,1
36.0,Yes,Travel_Rarely,519.0,Human Resources,44.0,4,Other,1,5372.0,1,Male,111,3.0,2,Manager,1.0,Divorced,50374.0,805984.0,7.0,Y,Yes,0.0,1.0,3.0,80,1,26.0,3.0,3,16.0,14.0,10.0,6
34.0,No,Travel_Rarely,1343.0,Research & Development,18.0,3,Marketing,1,4401.0,2,Female,200,1.0,1,Sales Executive,2.0,Divorced,28324.0,113296.0,4.0,Y,Yes,33.0,4.0,4.0,80,4,21.0,3.0,1,18.0,16.0,10.0,3
35.0,No,Non-Travel,656.0,Research & Development,8.0,3,Medical,1,5540.0,2,Male,60,3.0,4,Manufacturing Director,4.0,Single,49046.0,1275196.0,5.0,Y,No,48.0,3.0,1.0,80,1,33.0,5.0,4,31.0,18.5,10.0,15
39.0,Yes,Travel_Rarely,165.0,Research & Development,49.0,4,Life Sciences,1,7810.0,4,Female,117,3.0,1,Manager,2.0,Married,24746.0,321698.0,2.0,Y,Yes,5.0,1.0,2.0,80,4,36.0,5.0,1,30.0,18.5,17.0,4
43.0,Yes,Non-Travel,1236.0,Support,8.0,4,Medical,1,653.0,1,Male,122,4.0,4,Healthcare Representative,4.0,Married,10725.0,268125.0,5.0,Y,Yes,39.0,1.0,1.0,80,4,14.0,4.0,2,10.0,6.0,7.0,9
31.0,No,Non-Travel,873.0,Hardware,7.0,4,Life Sciences,1,6338.0,4,Female,79,4.0,2,Sales Executive,2.0,Divorced,31689.0,823914.0,2.0,Y,No,13.0,1.0,3.0,80,2,10.0,6.0,4,6.0,2.0,2.0,4
35.0,Yes,Non-Travel,1336.0,Human Resources,12.0,2,Medical,1,6167.0,3,Female,85,2.0,5,Sales Executive,1.0,Divorced,4572.0,137160.0,1.0,Y,No,35.0,1.0,3.0,80,4,23.0,5.0,3,8.0,4.0,8.0,5
50.0,No,Travel_Frequently,547.0,Hardware,13.0,4,Medical,1,8115.0,4,Female,80,2.0,3,Laboratory Technician,2.0,Single,43564.0,522768.0,8.0,Y,Yes,15.0,2.0,3.0,80,1,23.0,3.0,3,20.0,13.0,12.0,4
40.0,No,Travel_Rarely,444.0,Sales,39.0,1,Other,1,6149.0,1,Female,83,2.0,2,Research Scientist,1.0,Married,24690.0,716010.0,0.0,Y,No,45.0,1.0,3.0,80,1,23.0,6.0,1,6.0,1.0,4.0,1
34.0,No,Travel_Frequently,194.0,Human Resources,11.0,1,Human Resources,1,4298.0,1,Male,199,2.0,5,Research Director,2.0,Divorced,44885.0,1313547.125,5.0,Y,No,28.0,3.0,4.0,80,3,27.0,2.0,3,25.0,13.0,17.0,23
25.0,No,Travel_Rarely,1479.0,Software,44.0,2,Medical,1,1030.0,1,Female,42,1.0,3,Laboratory Technician,1.0,Single,33825.0,507375.0,8.0,Y,No,5.0,4.0,1.0,80,4,24.0,5.0,2,16.0,10.0,16.0,4
20.0,Yes,Non-Travel,933.0,Sales,40.0,1,Marketing,1,6730.0,4,Male,56,4.0,2,Healthcare Representative,2.0,Divorced,29537.0,620277.0,1.0,Y,No,24.0,4.0,3.0,80,3,9.0,4.0,2,5.0,5.0,2.0,3
60.0,No,Travel_Frequently,888.0,Research & Development,39.0,3,Human Resources,1,4930.0,4,Female,97,2.0,2,Research Director,3.0,Married,34790.0,104370.0,3.0,Y,No,13.0,2.0,4.0,80,1,8.0,2.0,2,1.0,1.0,1.0,1
22.0,No,Non-Travel,1332.0,Support,30.0,2,Marketing,1,3281.0,1,Male,162,2.0,2,Sales Executive,3.0,Married,46774.0,982254.0,6.0,Y,No,25.0,3.0,2.0,80,2,4.0,2.0,1,1.0,1.0,1.0,1
21.0,No,Travel_Frequently,403.0,Sales,27.0,1,Life Sciences,1,8125.0,3,Female,173,1.0,2,Sales Representative,4.0,Single,28890.0,751140.0,3.0,Y,Yes,49.0,2.0,3.0,80,4,25.0,2.0,3,4.0,3.0,3.0,3
30.0,No,Non-Travel,825.0,Hardware,11.0,3,Marketing,1,1251.0,4,Male,139,3.0,2,Research Director,1.0,Divorced,19174.0,325958.0,3.0,Y,Yes,29.0,4.0,4.0,80,1,34.0,6.0,1,24.0,14.0,4.0,2
21.0,No,Travel_Rarely,306.0,Sales,44.0,4,Other,1,8906.0,1,Female,164,4.0,4,Human Resources,4.0,Divorced,38317.0,421487.0,5.0,Y,No,15.0,4.0,3.0,80,2,19.0,5.0,4,15.0,2.0,7.0,6
43.0,Yes,Travel_Frequently,1326.0,Support,50.0,4,Human Resources,1,1232.0,2,Male,126,2.0,5,Research Director,2.0,Single,7770.0,147630.0,6.0,Y,Yes,44.0,4.0,2.0,80,1,10.0,4.0,1,4.0,2.0,2.0,3
43.0,No,Non-Travel,1376.0,Human Resources,49.0,5,Medical,1,6451.0,3,Male,165,1.0,3,Laboratory Technician,1.0,Divorced,10529.0,147406.0,5.0,Y,Yes,9.0,2.0,3.0,80,4,22.0,6.0,3,11.0,5.0,5.0,7
27.0,No,Non-Travel,1217.0,Support,21.0,1,Technical Degree,1,7916.0,3,Male,147,2.0,1,Laboratory Technician,3.0,Divorced,35417.0,1027093.0,8.0,Y,Yes,49.0,4.0,1.0,80,3,23.0,6.0,2,8.0,1.0,7.0,6
26.0,Yes,Non-Travel,284.0,Support,16.0,5,Life Sciences,1,8273.0,4,Male,130,2.0,3,Sales Executive,3.0,Single,35835.0,501690.0,1.0,Y,Yes,41.0,1.0,3.0,80,1,32.0,4.0,2,14.0,3.0,7.0,14
20.0,Yes,Travel_Rarely,883.0,Human Resources,28.0,1,Human Resources,1,3805.0,4,Male,96,1.0,2,Research Scientist,2.0,Married,19657.0,471768.0,3.0,Y,No,45.0,2.0,4.0,80,1,23.0,2.0,2,20.0,15.0,8.0,8
54.0,Yes,Non-Travel,145.0,Support,8.0,4,Technical Degree,1,1786.0,4,Male,148,1.0,1,Manufacturing Director,2.0,Married,47933.0,1246258.0,7.0,Y,No,45.0,4.0,3.0,80,2,1.0,5.0,1,1.0,1.0,1.0,1
25.0,No,Travel_Rarely,110.0,Software,35.0,3,Other,1,3137.0,1,Male,96,2.0,5,Human Resources,4.0,Married,37009.0,74018.0,2.0,Y,Yes,31.0,2.0,1.0,80,1,10.0,3.0,1,10.0,2.0,7.0,1
40.0,Yes,Travel_Frequently,770.0,Research & Development,44.0,4,Medical,1,4635.0,2,Male,145,1.0,5,Sales Representative,3.0,Single,47221.0,141663.0,6.0,Y,No,49.0,4.0,1.0,80,4,34.0,6.0,3,17.0,4.0,1.0,15
18.0,No,Non-Travel,1123.0,Human Resources,1.0,2,Life Sciences,1,1501.0,1,Male,81,3.0,3,Manufacturing Director,4.0,Divorced,48512.0,388096.0,3.0,Y,Yes,35.0,2.0,2.0,80,3,3.0,3.0,3,1.0,1.0,1.0,1
34.0,Yes,Non-Travel,186.0,Support,20.0,2,Technical Degree,1,9439.0,4,Female,112,1.0,5,Sales Representative,2.0,Married,19667.0,177003.0,2.0,Y,Yes,9.0,3.0,2.0,80,2,19.0,2.0,1,2.0,1.0,2.0,1
56.0,Yes,Travel_Frequently,650.0,Sales,28.0,1,Life Sciences,1,1599.0,4,Male,101,3.0,4,Manager,2.0,Single,30160.0,663520.0,6.0,Y,Yes,11.0,3.0,2.0,80,2,30.0,2.0,2,11.0,1.0,2.0,9
46.0,Yes,Non-Travel,691.0,Sales,43.0,4,Medical,1,5801.0,2,Female,143,3.0,5,Healthcare Representative,1.0,Single,9146.0,228650.0,2.0,Y,Yes,21.0,3.0,2.0,80,2,19.0,4.0,1,6.0,5.0,4.0,5
44.0,No,Travel_Rarely,1167.0,Support,20.0,3,Other,1,9320.0,2,Female,163,3.0,4,Laboratory Technician,3.0,Married,15691.0,360893.0,0.0,Y,Yes,3.0,3.0,1.0,80,2,26.0,6.0,3,17.0,10.0,12.0,3
27.0,Yes,Non-Travel,889.0,Hardware,40.0,1,Life Sciences,1,666.0,3,Male,77,3.0,3,Research Scientist,2.0,Single,6007.0,84098.0,7.0,Y,No,46.0,3.0,1.0,80,4,6.0,3.0,2,2.0,2.0,1.0,1
44.0,No,Travel_Rarely,787.0,Hardware,28.0,1,Other,1,5673.0,4,Male,166,2.0,2,Research Scientist,3.0,Divorced,10259.0,205180.0,8.0,Y,Yes,25.0,2.0,4.0,80,1,2.0,1.0,2,1.0,1.0,1.0,1
41.0,Yes,Non-Travel,720.0,Human Resources,19.0,2,Technical Degree,1,8151.0,2,Female,131,4.0,1,Developer,2.0,Divorced,25650.0,359100.0,4.0,Y,Yes,6.0,3.0,2.0,80,2,18.0,6.0,2,12.0,9.0,2.0,9
46.0,Yes,Travel_Rarely,179.0,Software,3.0,3,Other,1,1751.0,4,Female,39,1.0,4,Sales Representative,4.0,Married,1240.0,9920.0,1.0,Y,Yes,7.0,1.0,1.0,80,2,19.0,5.0,2,13.0,2.0,10.0,3
58.0,Yes,Non-Travel,587.0,Research & Development,23.0,5,Marketing,1,7051.0,4,Male,35,4.0,3,Laboratory Technician,3.0,Divorced,33288.0,233016.0,3.0,Y,Yes,41.0,4.0,1.0,80,1,2.0,2.0,3,2.0,2.0,2.0,2
28.0,Yes,Travel_Frequently,499.0,Hardware,8.0,2,Life Sciences,1,4202.0,2,Male,59,4.0,2,Research Director,3.0,Married,23324.0,303212.0,7.0,Y,No,41.0,3.0,4.0,80,1,22.0,5.0,4,17.0,4.0,13.0,9
51.0,Yes,Travel_Rarely,1326.0,Human Resources,18.0,5,Marketing,1,5989.0,3,Male,101,4.0,4,Manager,3.0,Married,37252.0,409772.0,2.0,Y,No,24.0,2.0,2.0,80,3,26.0,1.0,4,4.0,3.0,3.0,3
21.0,No,Travel_Rarely,618.0,Hardware,37.0,1,Marketing,1,3394.0,4,Male,130,4.0,3,Research Scientist,4.0,Single,12712.0,292376.0,3.0,Y,Yes,19.0,1.0,4.0,80,4,35.0,4.0,3,8.0,4.0,7.0,5
58.0,No,Travel_Frequently,698.0,Human Resources,20.0,3,Technical Degree,1,6129.0,2,Female,180,1.0,5,Developer,1.0,Divorced,10025.0,80200.0,0.0,Y,Yes,10.0,4.0,4.0,80,3,6.0,6.0,3,6.0,5.0,4.0,4
34.0,No,Non-Travel,940.0,Human Resources,44.0,4,Marketing,1,7473.0,4,Male,40,2.0,2,Manager,4.0,Divorced,5818.0,93088.0,1.0,Y,Yes,22.0,2.0,3.0,80,2,28.0,5.0,1,21.0,18.5,7.0,2
51.0,Yes,Non-Travel,813.0,Sales,34.0,4,Technical Degree,1,6336.0,2,Male,53,4.0,1,Human Resources,2.0,Single,41468.0,1036700.0,4.0,Y,Yes,37.0,1.0,2.0,80,2,32.0,4.0,3,16.0,15.0,5.0,13
58.0,No,Travel_Frequently,161.0,Support,42.0,3,Technical Degree,1,8161.0,2,Male,174,2.0,3,Human Resources,3.0,Divorced,3786.0,56790.0,6.0,Y,No,38.0,2.0,3.0,80,4,16.0,4.0,3,16.0,15.0,15.0,11
35.0,No,Non-Travel,658.0,Research & Development,4.0,1,Human Resources,1,5175.0,2,Male,108,4.0,2,Sales Representative,1.0,Divorced,34530.0,207180.0,4.0,Y,No,30.0,4.0,4.0,80,2,6.0,4.0,4,3.0,1.0,2.0,3
46.0,Yes,Travel_Frequently,272.0,Research & Development,17.0,2,Technical Degree,1,680.0,1,Female,33,1.0,2,Manufacturing Director,3.0,Married,37479.0,936975.0,4.0,Y,Yes,45.0,3.0,1.0,80,3,10.0,6.0,1,7.0,4.0,1.0,7
38.0,No,Non-Travel,757.0,Hardware,44.0,5,Medical,1,4259.0,2,Female,110,3.0,4,Manufacturing Director,2.0,Single,21356.0,106780.0,3.0,Y,Yes,19.0,1.0,2.0,80,1,5.0,1.0,2,5.0,2.0,2.0,2
52.0,No,Travel_Rarely,574.0,Sales,5.0,1,Life Sciences,1,8771.0,2,Male,147,1.0,4,Sales Representative,2.0,Divorced,18616.0,465400.0,8.0,Y,No,42.0,4.0,1.0,80,4,6.0,1.0,3,1.0,1.0,1.0,1
59.0,Yes,Travel_Frequently,463.0,Software,17.0,3,Other,1,7222.0,1,Female,180,2.0,5,Healthcare Representative,2.0,Single,14210.0,142100.0,4.0,Y,Yes,46.0,4.0,2.0,80,3,18.0,6.0,4,16.0,11.0,12.0,4
48.0,Yes,Travel_Rarely,332.0,Human Resources,3.0,4,Other,1,891.0,2,Male,121,2.0,1,Manufacturing Director,3.0,Single,46186.0,877534.0,6.0,Y,No,23.0,3.0,4.0,80,1,27.0,5.0,2,12.0,12.0,11.0,3
59.0,No,Travel_Frequently,498.0,Hardware,25.0,2,Life Sciences,1,1198.0,1,Male,156,1.0,2,Manager,3.0,Single,42062.0,546806.0,3.0,Y,No,44.0,2.0,1.0,80,2,39.0,3.0,3,10.0,7.0,9.0,3
23.0,Yes,Travel_Frequently,788.0,Support,19.0,4,Marketing,1,5035.0,2,Female,129,4.0,1,Sales Executive,2.0,Divorced,38794.0,737086.0,0.0,Y,No,24.0,3.0,4.0,80,4,30.0,2.0,3,29.0,18.5,1.0,22
27.0,No,Non-Travel,340.0,Support,48.0,5,Human Resources,1,694.0,4,Female,48,2.0,2,Research Scientist,2.0,Single,20800.0,478400.0,5.0,Y,Yes,16.0,2.0,3.0,80,1,24.0,1.0,4,11.0,9.0,11.0,10
32.0,Yes,Travel_Frequently,682.0,Support,22.0,2,Human Resources,1,5244.0,1,Male,69,1.0,2,Sales Representative,2.0,Married,20760.0,269880.0,5.0,Y,No,34.0,4.0,1.0,80,1,1.0,4.0,3,1.0,1.0,1.0,1
35.0,No,Travel_Frequently,953.0,Research & Development,2.0,2,Human Resources,1,8559.0,4,Female,148,4.0,2,Healthcare Representative,3.0,Married,2361.0,70830.0,0.0,Y,No,21.0,1.0,3.0,80,4,20.0,5.0,2,11.0,6.0,2.0,10
56.0,Yes,Travel_Frequently,967.0,Support,29.0,2,Medical,1,5809.0,3,Female,147,1.0,2,Sales Representative,3.0,Married,9773.0,273644.0,0.0,Y,Yes,25.0,3.0,3.0,80,3,2.0,4.0,1,1.0,1.0,1.0,1
56.0,No,Travel_Rarely,322.0,Hardware,21.0,4,Human Resources,1,4265.0,1,Male,70,3.0,4,Manufacturing Director,4.0,Single,29140.0,524520.0,0.0,Y,No,9.0,4.0,2.0,80,2,31.0,5.0,1,15.0,6.0,7.0,13
25.0,Yes,Non-Travel,1194.0,Hardware,30.0,2,Human Resources,1,9862.0,3,Male,110,1.0,1,Healthcare Representative,2.0,Divorced,4627.0,18508.0,2.0,Y,No,38.0,3.0,3.0,80,3,7.0,3.0,3,3.0,3.0,3.0,3
18.0,Yes,Travel_Rarely,1244.0,Human Resources,2.0,4,Other,1,3231.0,2,Male,199,2.0,1,Sales Executive,4.0,Single,29923.0,718152.0,3.0,Y,No,28.0,3.0,3.0,80,4,14.0,6.0,3,4.0,1.0,4.0,2
54.0,Yes,Travel_Frequently,205.0,Research & Development,36.0,3,Life Sciences,1,954.0,4,Male,100,1.0,4,Sales Executive,1.0,Divorced,42303.0,592242.0,2.0,Y,Yes,34.0,2.0,3.0,80,1,24.0,3.0,4,20.0,3.0,15.0,12
41.0,No,Travel_Frequently,433.0,Hardware,18.0,4,Medical,1,6714.0,2,Male,78,3.0,4,Manager,2.0,Married,11119.0,189023.0,3.0,Y,No,19.0,2.0,2.0,80,3,38.0,2.0,3,35.5,18.5,17.0,13
45.0,No,Travel_Frequently,1276.0,Human Resources,31.0,3,Life Sciences,1,3524.0,2,Male,38,3.0,4,Research Scientist,1.0,Divorced,41768.0,710056.0,5.0,Y,Yes,0.0,1.0,4.0,80,3,7.0,2.0,1,3.0,1.0,3.0,3
22.0,Yes,Non-Travel,1137.0,Human Resources,32.0,5,Medical,1,336.0,3,Female,129,4.0,4,Manufacturing Director,3.0,Married,20498.0,553446.0,6.0,Y,Yes,30.0,1.0,1.0,80,3,27.0,2.0,1,27.0,7.0,17.0,21
42.0,No,Travel_Frequently,1004.0,Software,45.0,3,Technical Degree,1,3860.0,1,Female,122,1.0,1,Manufacturing Director,1.0,Divorced,42658.0,469238.0,6.0,Y,Yes,43.0,3.0,3.0,80,2,6.0,1.0,1,6.0,6.0,1.0,6
53.0,No,Non-Travel,549.0,Research & Development,8.0,1,Marketing,1,5943.0,1,Male,97,2.0,2,Healthcare Representative,2.0,Married,28495.0,199465.0,5.0,Y,Yes,32.0,3.0,3.0,80,2,31.0,5.0,4,20.0,6.0,17.0,8
58.0,Yes,Non-Travel,391.0,Hardware,8.0,5,Life Sciences,1,9860.0,2,Male,42,3.0,2,Sales Representative,2.0,Married,5671.0,90736.0,2.0,Y,Yes,2.0,4.0,4.0,80,4,3.0,3.0,4,3.0,1.0,1.0,2
30.0,Yes,Travel_Rarely,1347.0,Software,42.0,3,Medical,1,6706.0,1,Female,157,2.0,5,Manager,1.0,Married,13695.0,13695.0,5.0,Y,Yes,13.0,2.0,3.0,80,2,20.0,4.0,2,16.0,2.0,10.0,14
59.0,No,Travel_Rarely,492.0,Sales,24.0,1,Human Resources,1,2957.0,3,Female,152,1.0,2,Human Resources,3.0,Married,21079.0,21079.0,6.0,Y,Yes,25.0,3.0,1.0,80,2,34.0,3.0,1,12.0,7.0,9.0,11
28.0,Yes,Travel_Frequently,1318.0,Support,46.0,4,Other,1,7738.0,3,Female,178,4.0,2,Sales Executive,3.0,Divorced,8161.0,40805.0,1.0,Y,No,17.0,4.0,2.0,80,2,17.0,3.0,1,11.0,6.0,2.0,2
33.0,No,Non-Travel,728.0,Support,26.0,5,Other,1,330.0,2,Male,161,2.0,3,Manufacturing Director,1.0,Single,18869.0,75476.0,5.0,Y,No,25.0,3.0,3.0,80,1,39.0,4.0,2,17.0,3.0,2.0,16
18.0,Yes,Travel_Rarely,392.0,Support,45.0,3,Human Resources,1,5563.0,1,Male,168,3.0,3,Laboratory Technician,4.0,Married,18115.0,470990.0,3.0,Y,No,18.0,4.0,4.0,80,3,17.0,6.0,3,2.0,1.0,1.0,2
45.0,No,Travel_Rarely,100.0,Sales,26.0,1,Marketing,1,5170.0,3,Female,176,1.0,2,Sales Executive,4.0,Married,22769.0,569225.0,1.0,Y,No,42.0,2.0,4.0,80,3,40.0,3.0,3,33.0,10.0,6.0,21
38.0,Yes,Travel_Frequently,330.0,Research & Development,18.0,1,Marketing,1,3286.0,2,Female,58,3.0,1,Healthcare Representative,4.0,Single,33857.0,507855.0,7.0,Y,Yes,0.0,4.0,4.0,80,2,33.0,4.0,3,29.0,18.5,6.0,1
51.0,No,Travel_Rarely,1038.0,Hardware,7.0,1,Human Resources,1,5131.0,1,Female,31,4.0,4,Research Director,1.0,Single,36494.0,620398.0,7.0,Y,No,24.0,2.0,3.0,80,4,25.0,5.0,4,15.0,12.0,10.0,1
56.0,Yes,Non-Travel,925.0,Research & Development,33.0,1,Marketing,1,6346.0,1,Female,86,2.0,4,Manufacturing Director,1.0,Single,19049.0,247637.0,6.0,Y,No,10.0,3.0,2.0,80,4,19.0,5.0,2,5.0,1.0,1.0,4
58.0,Yes,Travel_Rarely,1381.0,Support,25.0,1,Other,1,970.0,4,Male,166,2.0,5,Sales Representative,2.0,Single,45072.0,90144.0,1.0,Y,No,21.0,2.0,3.0,80,1,14.0,5.0,1,13.0,1.0,3.0,1
25.0,Yes,Travel_Rarely,1496.0,Research & Development,13.0,1,Other,1,7621.0,1,Male,89,3.0,3,Laboratory Technician,4.0,Married,50470.0,706580.0,3.0,Y,Yes,9.0,2.0,3.0,80,3,2.0,4.0,1,1.0,1.0,1.0,1
